,FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
5629,1009693,Oceanside Certified Farmer's Market,,https://www.facebook.com/OceansideMorningFarmersMarket,,,,Corner of Coast Hwy and Pier View.,Oceanside,San Diego,California,,01/01/2014 to 12/31/2014,Thu: 8:00 AM-1:00 PM;,,,,,,,-117.38026229999998,33.1967616,Closed-off public street,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,3/31/2014 10:36:18 PM
5631,1000880,Oceanside Sunset Market,http://www.sunsetmarket.com,https://www.facebook.com/oceansidesunsetmarket,,,,Tremont and Pier View Way,Oceanside,San Diego,California,92054,01/01/2014 to 12/01/2014,Thu: 5:00 PM-9:00 PM;,,,,,,,-117.38106299999998,33.19621,Closed-off public street,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/18/2014 4:14:55 PM
5647,1003669,Ojai Certified Farmers Market,http://www.ojaicertifiedfarmersmarket.com,https://www.facebook.com/OjaiCertifiedFarmersMarket,,,,300 E Matilija St,Ojai,Ventura,California,93023,01/01/2014 to 12/31/2014,Sun: 9:00 AM-1:00 PM;,,,,,,,-119.244,34.4489,Private business parking lot,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,4/1/2014 11:33:27 AM
5657,1011533,Old Capistrano Certified Farmers Market,http://www.FarmersMarketSJC.com,htp://www.facebook.com/SJCFarmersMarket,@SJCFarmersMkt,,,Yorba St,San Juan Capistrano,Orange,California,92675,01/01/2016 to 12/31/2016,Wed: 3:00 PM-7:00 PM;,,,,,,,-117.66220759999999,33.5005744,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,6/27/2016 2:06:48 PM
5664,1011298,Old L.A. Certified Farmers Market,http://oldla.org,Highland Park Old L.A. Certified Farmers Market,,,,North Figueroa & Ave. 58,Los Angeles ,Los Angeles,California,90042,01/01/2015 to 12/31/2015,Tue: 3:00 PM-8:00 PM;,,,,,,,-118.192843,34.110554,,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/6/2015 3:06:39 PM
5667,1002158,Old Monterey Farmers Market,,,,,,Alvarado St. & Pearl St.,Monterey,Monterey,California,93940,,,,,,,,,-121.895,36.5977,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
5669,1007350,Old Oakland Farmers' Market,http://www.urbanvillageonline.com,,,,,9th St. & Broadway St.,Oakland,Alameda,California,94607,January to December,Fri:8:00 AM - 2:00 PM;,,,,,,,-122.2732574,37.8008738,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/1/2012 5:38:14 PM
5671,1005519,Old Poway Farmers Market,,https://www.facebook.com/pages/Poway-Farmers-Market/102397549879231,,,,Midland Rd. & Temple,Poway,San Diego,California,92074,01/01/2014 to 12/01/2015,Sat: 8:00 AM-1:00 PM;,,,,,,,-117.0361398,32.9692891,Closed-off public street,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,3/31/2014 10:19:09 PM
5679,1010042,Old Town Certified Farmers' Market,http://www.humfarm.org,https://www.facebook.com/North.Coast.Growers.Association,,,,F Street between 2nd and 3rd,Eureka,Humboldt,California,95501,06/03/2014 to 10/28/2014,Tue: 10:00 AM-1:00 PM;,,,,,,,-124.16428300000001,40.804316,Closed-off public street,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,4/25/2014 2:51:57 PM
5682,1012591,Old Town La Quinta Certified Farmers Market,http://www.certifiedfarmersmarkets.org,https://www.facebook.com/CertifiedFarmersMarket/,@PSFARMERSMARKET,,Instagram: certifiedfarmersmarketscv,78100 Main Street,La Quinta,Riverside,California,92253,10/02/2016 to 05/28/2017,Sun: 8:00 AM-12:30 PM;,,,,,,,-116.302435,33.67749,,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,7/14/2016 2:15:35 PM
5684,1012793,Old Town Newhall Farmers Market,http://oldtownnewhall.com,Old Town Newhall Farmers Market,Old Town Newhall FM,,Instagram,24500 Main Street,Newhall,Los Angeles,California,91321,01/01/2016 to 12/31/2016,Sat: 8:30 AM-12:30 PM;,,,,,,,-118.51821499999998,34.359773,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,8/24/2016 2:17:23 PM
5687,1001320,Old Town Temecula CFM,http://www.myfarmersmarkets.com,https://www.facebook.com/oldtownfarmersmarket,,,,6th & Front Streets,Temecula,Riverside,California,92590,01/01/2013 to 12/31/2013,Sat: 8:00 AM-12:30 PM;,,,,,,,-117.15110700000001,33.495965000000005,Private business parking lot,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,6/3/2014 12:57:12 PM
5689,1001712,Old Towne Orange Farmers & Artisans Market,http://www.orangehomegrown.org,https://www.facebook.com/OrangeHomeGrownInc,https://twitter.com/orangehomegrown,,,Corner of Palm Ave. & Cypress St.,Orange,Orange,California,92866,01/01/2013 to 12/31/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-117.85635,33.791508,Educational institution,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/13/2013 2:32:24 PM
5734,1003897,Orange Cove Farmers Market,,,,,,J.O. Eaton Park,Orange Cove,Fresno,California,93646,,,,,,,,,-119.314,36.6244,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
5736,1009158,Orangecrest Certified Farmers Market ,http://www.orangecrestcfm.com/,,,,,20010 Orange Terrace Parkway,Riverside,,California,92508,,,,,,,,,-117.31299999999999,33.895,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
5737,1004354,Orangevale Farmers Market,http://www.orangevalegrange.org/orangevale-farmers-market,https://www.facebook.com/OrangevaleFarmersMarket,,,,9295 Greenback Lane,Orangevale,Sacramento,California,95662,05/15/2014 to 10/02/2014,Thu: 4:00 PM-8:00 PM;,,,,,,,-121.207654,38.678449,Private business parking lot,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/26/2014 4:30:44 PM
5744,1005826,Orcutt Farmers Market,,,,,,Bradley St. & Clark St.,Nipomo,San Luis Obispo,California,93444,,,,,,,,,-120.419,34.865,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
5756,1019202,Original Merced County Certified Farmers Market - Downtown Merced,http://mercedcfm.com/,https://www.facebook.com/mercedcfm/,,,https://www.instagram.com/mercedfarmersmarket/,16th St. and Canal St.,Merced,Merced,California,95340,01/01/2018 to 12/31/2018,Sat: 8:00 AM-12:00 PM;,,,,,,,-120.484427,37.30093,,Y,Y,Y,Y,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/31/2018 3:31:25 PM
5757,1004196,Orinda Famers Market,http://www.cccfm.org,,,,,Orinda Way in Orinda Village,Orinda,Contra Costa,California,94563,,,,,,,,,-122.189,37.8836,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 21 2010  8:44PM
5768,1003810,Oroville Hospital's Community Farmers' Market,,,,,,2809 Olive Hwy,Oroville,Butte,California,,June to September,Wed:11:00 am - 5:00 pm;,,,,,,,-121.541,39.5041,Private business parking lot,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/28/2011 2:10:41 PM
5826,1012777,Oxnard Farmers Market,http://www.OxnardFarmersMarket.com,www.facebook.com/OxnardFarmersMarket/,https://twitter.com/oxnfarmersmkt,www.youtube.com/DowntownOxnard,www.instagram.com/oxnardfarmersmarket/,Fifth and C Street,Oxnard,Ventura,California,93030,01/01/2016 to 12/31/2016,Thu: 9:00 AM-1:30 PM;,,,,,,,-119.180102,34.198012,,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,8/10/2016 4:44:53 PM
5833,1003858,Pacific Beach Certified Farmers Market,,,,,,4150 Mission Blvd,Pacific Beach,San Diego,California,92109,01/01/2014 to 12/31/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-117.25451299999999,32.791938,Private business parking lot,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/26/2014 10:24:54 AM
5834,1008867,Pacific Beach Tuesday Certified Farmers' Market,http://www.SanDiegoMarkets.com,https://www.facebook.com/PBTuesdayMarket,https://twitter.com/pbtuesmarket,,,901 Garnet Avenue,San Diego ,San Diego,California,92109,07/01/2016 to 06/30/2017,Tue: 2:00 PM-7:00 PM;,,,,,,,-117.2536469,32.7969521,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,7/11/2016 3:09:49 PM
5836,1018300,Pacific Grove Certified Farmers' Market,http://everyonesharvest.org,https://www.facebook.com/EveryonesHarvest/,,,,Central & Grand Ave.,Pacific Grove,Monterey,California,93950,01/01/2017 to 12/31/2017,Mon: 3:00 PM-7:00 PM;,,,,,,,-121.9166956,36.6220761,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/21/2017 12:39:39 PM
5837,1003448,Pacific Palisades Farmers Market,,,,,,Swarthmore & Sunset Streets,Pacific Palisades,Los Angeles,California,,,,,,,,,,-118.535,34.0533,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
5852,1012587,Palm Desert Certified Farmers Market ,http://www.certifiedfarmersmarkets.org,https://www.facebook.com/CertifiedFarmersMarket/,@PSFARMERSMARKET,,Instagram: certifiedfarmersmarketscv,72-559 Hwy 111,Palm Desert,Riverside,California,92260,10/05/2016 to 04/26/2017,Wed: 8:00 AM-12:30 PM;,,,,,,,-116.40031100000002,33.723677,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,7/14/2016 2:03:11 PM
5853,1012558,Palm Springs Certified Farmers' Market,http://www.certifiedfarmersmarkets.org,https://www.facebook.com/CertifiedFarmersMarket/,@PSFARMERSMARKET,,Instagram: certifiedfarmersmarketscv,2300 E. Baristo Rd,Palm Springs,Riverside,California,92262,01/01/2016 to 12/31/2016,Sat: 8:00 AM-12:30 PM;,,,,,,,-116.520945,33.820181,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,7/13/2016 11:58:44 PM
5862,1003664,Palo Alto Farmers' Market,http://www.pafarmersmarket.org,https://www.facebook.com/paloaltofarmersmarket,https://twitter.com/paloaltofarmers,,,Gilman St. @ Hamilton Ave.,Palo Alto,Santa Clara,California,94301,05/09/2015 to 12/12/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-122.159051,37.445254999999996,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,7/27/2015 2:56:01 PM
5865,1011995,Palos Verdes Farmers Market,,https://www.facebook.com/palosverdesfarmersmarket/,@farmersmarketpv,,http://instagram.com/palosverdesfarmersmarket,27118 Silver Spur Road,Rolling Hills Estates ,Los Angeles,California,90274,01/01/2016 to 12/31/2016,Sun: 8:00 AM-1:00 PM;,,,,,,,-118.373725,33.779336,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,7/26/2018 4:23:51 PM
5870,1007858,Paradise Thur Market,,,,,,Paradise Community Park - Paradise,Chico,Butte County,California,,,,,,,,,,-121.624,39.7524,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
5872,1012339,Paramount City Farmers' Market,http://Socalfarmersmarkets.net,www.facebook.com/paramountfarmersmarket,,,www.instagram.com/socalfarmersmarkets,15500 Downey Ave. ,Paramount ,Los Angeles,California,90723,01/01/2016 to 12/31/2016,Fri: 9:30 AM-1:30 PM;,,,,,,,-118.151223,33.891775,,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,7/7/2016 9:17:05 PM
5877,1003484,Park FM,,,,,,Norwalk And Cecil Ave.,Delano,Kern,California,,,,,,,,,,-119.241,35.7759,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
5884,1004448,Park West Place Farmers' Market,http://www.stocktonfarmersmarket.org,,,,,,Stockton,San Joaquin,California,95219,May to November,,,,,,,,-121.374,38.0571,Private business parking lot,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/28/2011 7:04:12 PM
5894,1003156,Parlier CFM,,,,,,1St St. And J Street,Parlier,FRESNO,California,,,,,,,,,,-119.52600000000001,36.6121,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
5895,1011484,Parnassus Certified Farmers' Market @ UCSF,http://pcfma.org,,twitter.com/PacCoastFarmers,,instagram.com/pcfma,505 Parnassus Ave.,San Francisco ,San Francisco,California,94143,01/07/2015 to 12/09/2015,Wed: 10:00 AM-2:00 PM;,,,,,,,-122.45775400000001,37.763985999999996,,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/21/2015 8:07:31 PM
5897,1009625,Pasadena City Hall Wednesdays (Summer Evenings),http://www.pasadenafarmersmarket.org/ ,https://www.facebook.com/pages/Pasadena-Farmers-Market/133188605508,https://twitter.com/pasadenacfm,pasadenacfm,,100 N. Garfield Ave.,Pasadena ,Los Angeles,California,91101,04/16/2014 to 10/29/2014,Wed: 4:00 PM-8:00 PM;,,,,,,,-118.14411899999999,34.147659999999995,Closed-off public street,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,8/12/2014 12:26:19 PM
5898,1008716,PASADENA-VICTORY PARK (SATURDAY),http://WWW.PASADENAFARMERSMARKET.ORG,https://www.facebook.com/pages/Pasadena-Farmers-Market/133188605508,https://twitter.com/PASADENACFMS,,,2901 n SIERRA MADRE BLVD,PASADENA,Los Angeles,California,91107,01/05/2013 to 01/26/2013,Sat: 7:30 AM-1:00 PM;,,,,,,,-118.0917703,34.1615278,Other,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 9:08:56 PM
5899,1008719,PASADENA-VILLA PARKE (TUES),http://WWW.PASADENAFARMERSMARKET.ORG,https://www.facebook.com/pages/Pasadena-Farmers-Market/133188605508,https://twitter.com/PASADENACFMS,,,363 E VILLA STREET,PASADENA,Los Angeles,California,91101,01/08/2013 to 12/31/2013,Tue: 8:00 AM-1:00 PM;,,,,,,,-118.14392600000001,34.154387,Local government building grounds,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 9:06:59 PM
5902,1009449,Paso Robles,http://www.northcountyfarmersmarkets.com/,https://www.facebook.com/NorthCountyFarmersMarkets,,,,11th & Spring Streets,Paso Robles,,California,93446,,,,,,,,,-120.691,35.6256,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
5908,1010417,Patterson True Value Farmers Market,,Sunblest Orchards,,,,1040 W Las Palmas Ave,Patterson,Stanislaus,California,95363,04/23/2014 to 09/24/2014,Wed: 4:00 PM-8:00 PM;,,,,,,,-121.14257920000001,37.4661216,Private business parking lot,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,8/5/2014 1:09:53 PM
5926,1019590,Peaceful Valley Farmers Market ,http://www.peacefulvalleyfarmersmarket.com,@CertifiedPVFM,,,Instagram ,14888 Peaceful Valley Road ,Sonora,Tuolumne,California,,01/01/2019 to 12/31/2019,Fri: 4:00 PM-8:00 PM;,,,,,,,-120.338076,37.974304,,Y,Y,Y,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,6/19/2019 8:13:38 AM
5960,1002050,Penn Valley Farmers Market,,,,,,Western Gateway Park,Grass Valley,Nevada,California,95945,,,,,,,,,-121.19200000000001,39.2015,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/11/2013 3:41:02 PM
5967,1001906,people's produce certified farmers market,http://www.projectnewvillage.org,https://www.facebook.com/peoplesproducefarmersmarket?,Twitter.com/newvillagesd,,instagram.com/projectnewvillage,4700 Castana Street,San Diego,San Diego,California,92102,01/01/2015 to 12/31/2015,Sat: 3:00 PM-6:00 PM;,,,,,,,-117.0936101,32.706661499999996,,Y,Y,Y,Y,Y,-,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3/19/2015 6:25:38 PM
5975,1007857,Perris Farmers Market,,,,,,D Street between 2nd and 4th,Perris,Riverside County,California,,,,,,,,,,-117.228,33.7845,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
5993,1018627,Petaluma Farmers Market,http://www.communityfarmersmarkets.com,https://www.facebook.com/PetalumaFarmersMarket/,,,ins,Petaluma Blvd S and D St,Petaluma ,Sonoma,California,94952,05/11/2019 to 11/16/2019,Sat: 2:00 PM-5:00 PM;,,,,,,,-122.636797,38.231796,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,12/27/2018 6:16:24 PM
5994,1018626,Petaluma Wednesday Evening Farmers' Market ,http://www.communityfarmersmarkets.com,https://www.facebook.com/PetalumaFarmersMarket/,,,Instagram communitymarkets,2nd Street between D St and B St ,Petaluma ,Sonoma,California,94952,06/05/2019 to 08/28/2019,Wed: 4:30 AM-8:00 PM;,,,,,,,-122.637103,38.233365,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,12/27/2018 6:14:09 PM
6058,1011348,Pinole Farmers' Market,http://www.pcfma.org,https://www.facebook.com/PinoleFarmersMarket,,,,Pear and Fernandez St.,Pinole,Contra Costa,California,,01/01/2015 to 12/31/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.2896301,38.0052546,,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 11:15:20 AM
6068,1011352,Pittsburg Farmers' Market,http://www.pcfma.org,https://www.facebook.com/PittsburgFarmersMarket,,,,Railroad and 6th St.,Pittsburg,Contra Costa,California,,01/01/2015 to 12/31/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-121.88389540000001,38.031197399999996,,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 11:32:31 AM
6076,1005620,PJCC Farmers' Market at Foster City,http://www.urbantable.org,,,,,800 Foster City Blvd.,Foster City,San Mateo,California,94404,May to October,Wed:9:00 AM - 12:30 PM;,,,,,,,-122.266792,37.558671999999994,Other,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2012 10:30:39 AM
6077,1003778,Placerville Farmers Market,http://www.eldoradofarmersmarket.com,,,,,Main St. & Cedar Ravine,Placerville,El Dorado,California,95667,05/03/2014 to 11/15/2014,Sun: 8:00 AM-12:00 PM;,,,,,,,-120.79628600000001,38.729065000000006,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,3/21/2014 5:57:32 PM
6102,1002350,Playa Vista Certified Farmers' Market,http://www.playavistaFM.com,www.facebook.com/playavistaFM,https://twitter.com/playavistaFM,,,6500 Seabluff Drive,Playa Vista,Los Angeles,California,90094,01/01/2013 to 06/03/2013,Sat: 9:00 AM-2:00 PM;,06/05/2013 to 10/31/2013,Wed: 4:00 PM-8:00 PM;Sat: 9:00 AM-2:00 PM;,11/02/2013 to 12/31/2013,Sat: 9:00 AM-2:00 PM;,,,-118.421939,33.972623999999996,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,6/24/2013 1:59:34 PM
6106,1011353,Pleasant Hill Farmers' Market,http://www.pcfma.org,https://www.facebook.com/PleasantHillFarmersMarket,,,,Gregory Lane and Trelany Rd.,Pleasant Hill ,Contra Costa,California,,05/02/2015 to 11/14/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.06226399999998,37.9480202,,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 11:36:59 AM
6107,1009749,Pleasant Valley Certified Farmers' Market and Crafter's Corner ,http://www.vccfarmersmarket.com,https://www.facebook.com/vccfm,,,,1605 E. Burnley Street,Camarillo,Ventura,California,93012,05/21/2014 to 12/31/2014,Wed: 3:00 PM-7:00 PM;,,,,,,,-119.050671,34.22634,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,4/4/2014 2:41:21 PM
6109,1006595,Pleasanton Farmers' Market,http://www.pcfma.com/pleasanton,,,,,Main & W. Angela Street,Pleasanton,Alameda,California,94566,January to December,Sat:9:00 AM - 1:00 PM;,,,,,,,-121.876419,37.65949129999999,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/14/2012 10:57:50 AM
6121,1010990,Plymouth Market,,,,,,McGee Park Main street Plymouth,Plymouth ,Amador,California,,08/06/2015 to 10/01/2015,Thu: 4:00 PM-7:00 PM;,,,,,,,-120.847706,38.481248,,Y,Y,N,Y,N,-,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,3/27/2015 6:07:01 PM
6130,1018170,Point Reyes Farmers Market,http://www.pointreyesfarmersmarket.org,pointreyesfarmersmarket,pointreyesfarmersmarket,,,11250 Hwy 1,Point Reyes Station,Marin,California,94956,06/24/2017 to 11/04/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.8053238,38.068063200000005,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,6/20/2017 2:16:03 PM
6131,1001653,Point Richmond CFM,http://www.pcfma.com,,,,,Park Place and West Richmond Avenue,Point Richmond,Contra Costa,California,,May to September,Wed:4:00 PM - 8:00 PM;,,,,,,,-122.385099,37.926258000000004,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/12/2012 5:28:55 PM
6138,1001497,Pomona Valley Farmers Market,http://www.farmernet.com,,,,,Pearl & Garey,Pomona,Los Angeles,California,91768,,,,,,,,,-117.75,34.0646,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
